transaction_id,date,order_time,serve_time,weekday,customer_type,total_amount,payment_method,dine_type,table_id,staff_id,guest_count,order_items,wait_time_min,avg_spend_per_guest
TXN00003,2021-06-11,13:03,13:17,Friday,Returning,1030,Cash,DineIn,T8,S1,4,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}]",14.0,257.5
TXN00202,2021-06-11,13:52,14:00,Friday,Returning,1040,MobilePay,DineIn,T5,S1,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",8.0,520.0
TXN00112,2021-06-11,13:59,14:12,Friday,Returning,510,Credit,DineIn,T2,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",13.0,255.0
TXN00174,2021-06-11,14:56,15:03,Friday,Returning,700,MobilePay,DineIn,T6,S1,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",7.0,350.0
TXN00066,2021-06-11,15:46,15:58,Friday,Returning,340,Credit,DineIn,T4,S3,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",12.0,170.0
TXN00238,2021-06-11,18:53,19:08,Friday,Returning,350,MobilePay,DineIn,T5,S1,1,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",15.0,350.0
TXN00041,2021-06-11,19:04,19:10,Friday,Returning,660,Credit,DineIn,T3,S3,2,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",6.0,330.0
TXN00072,2021-06-11,19:28,19:40,Friday,New,660,Credit,DineIn,T5,S1,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}]",12.0,330.0
TXN00234,2021-06-11,19:54,20:00,Friday,New,530,Credit,DineIn,T8,S2,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""ShaddockSparkling"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",6.0,530.0
TXN00245,2021-06-12,12:42,12:48,Saturday,Returning,360,MobilePay,DineIn,T4,S3,1,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",6.0,360.0
TXN00060,2021-06-12,12:44,12:55,Saturday,New,680,MobilePay,DineIn,T8,S1,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",11.0,340.0
TXN00064,2021-06-12,13:24,13:29,Saturday,Returning,440,MobilePay,DineIn,T5,S3,2,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}]",5.0,220.0
TXN00109,2021-06-12,14:23,14:29,Saturday,New,780,MobilePay,DineIn,T9,S1,3,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",6.0,260.0
TXN00092,2021-06-12,14:39,14:45,Saturday,Returning,660,MobilePay,DineIn,T7,S2,1,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",6.0,660.0
TXN00039,2021-06-12,16:01,16:13,Saturday,New,740,MobilePay,DineIn,T5,S3,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",12.0,370.0
TXN00162,2021-06-12,17:27,17:39,Saturday,New,910,MobilePay,DineIn,T7,S4,3,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",12.0,303.3333333333333
TXN00178,2021-06-12,17:42,17:57,Saturday,New,510,MobilePay,DineIn,T5,S1,1,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",15.0,510.0
TXN00218,2021-06-12,18:35,18:50,Saturday,Returning,580,MobilePay,DineIn,T4,S2,1,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",15.0,580.0
TXN00090,2021-06-13,10:10,10:19,Sunday,Returning,300,MobilePay,DineIn,T9,S2,1,"[{""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}]",9.0,300.0
TXN00132,2021-06-13,10:48,10:55,Sunday,Returning,780,Cash,DineIn,T8,S3,3,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""ShaddockSparkling"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""ShaddockSparkling"", ""qty"": 1, ""unit_price"": 160}]",7.0,260.0
TXN00082,2021-06-13,11:41,11:51,Sunday,New,200,Cash,TakeOut,,S3,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",10.0,200.0
TXN00222,2021-06-13,12:37,12:48,Sunday,New,510,MobilePay,TakeOut,,S2,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",11.0,255.0
TXN00184,2021-06-13,17:26,17:31,Sunday,New,520,Credit,DineIn,T3,S3,1,"[{""product"": ""IceDrip"", ""qty"": 1, ""unit_price"": 150}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",5.0,520.0
TXN00035,2021-06-13,19:01,19:15,Sunday,Returning,680,Credit,DineIn,T10,S4,1,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",14.0,680.0
TXN00029,2021-06-13,20:27,20:41,Sunday,Returning,900,MobilePay,DineIn,T4,S3,3,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",14.0,300.0
TXN00206,2021-06-14,08:57,09:04,Monday,New,1070,MobilePay,DineIn,T10,S2,3,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}]",7.0,356.6666666666667
TXN00173,2021-06-14,12:56,13:09,Monday,Returning,790,Cash,DineIn,T7,S2,3,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",13.0,263.3333333333333
TXN00141,2021-06-14,13:10,13:15,Monday,New,480,Cash,DineIn,T3,S3,3,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",5.0,160.0
TXN00081,2021-06-14,13:16,13:21,Monday,New,560,Cash,DineIn,T6,S1,3,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}]",5.0,186.66666666666666
TXN00223,2021-06-14,13:28,13:33,Monday,New,900,Cash,DineIn,T3,S4,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}]",5.0,900.0
TXN00246,2021-06-14,14:17,14:26,Monday,Returning,1730,Cash,DineIn,T8,S1,4,"[{""product"": ""Sandwich"", ""qty"": 3, ""unit_price"": 250}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""EarlGrey"", ""qty"": 3, ""unit_price"": 160}]",9.0,432.5
TXN00199,2021-06-14,16:09,16:19,Monday,Returning,660,Credit,DineIn,T3,S3,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",10.0,330.0
TXN00070,2021-06-14,17:40,17:46,Monday,New,770,Credit,DineIn,T5,S4,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",6.0,385.0
TXN00210,2021-06-14,18:38,18:47,Monday,New,710,MobilePay,DineIn,T9,S4,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",9.0,710.0
TXN00157,2021-06-15,09:15,09:24,Tuesday,New,1150,Credit,DineIn,T9,S1,4,"[{""product"": ""Tiramisu"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",9.0,287.5
TXN00002,2021-06-15,15:24,15:30,Tuesday,Returning,1000,Credit,DineIn,T1,S1,2,"[{""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",6.0,500.0
TXN00126,2021-06-15,16:26,16:35,Tuesday,Returning,930,Cash,DineIn,T7,S2,3,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",9.0,310.0
TXN00156,2021-06-15,18:36,18:42,Tuesday,Returning,700,Credit,DineIn,T7,S4,4,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""PourOver"", ""qty"": 3, ""unit_price"": 180}]",6.0,175.0
TXN00187,2021-06-15,19:48,19:58,Tuesday,Returning,360,Credit,DineIn,T5,S3,1,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}]",10.0,360.0
TXN00014,2021-06-16,09:54,10:03,Wednesday,New,760,Cash,DineIn,T9,S1,1,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}]",9.0,760.0
TXN00026,2021-06-16,12:50,12:58,Wednesday,New,1050,Credit,DineIn,T8,S3,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}]",8.0,525.0
TXN00086,2021-06-16,13:42,13:56,Wednesday,New,1200,Cash,DineIn,T10,S4,2,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",14.0,600.0
TXN00078,2021-06-16,18:17,18:28,Wednesday,New,400,Cash,DineIn,T3,S1,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",11.0,200.0
TXN00088,2021-06-16,19:33,19:42,Wednesday,New,1630,Credit,DineIn,T6,S2,4,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""PourOver"", ""qty"": 3, ""unit_price"": 180}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",9.0,407.5
TXN00228,2021-06-17,09:06,09:21,Thursday,New,1020,Cash,DineIn,T1,S2,1,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",15.0,1020.0
TXN00083,2021-06-17,10:36,10:44,Thursday,New,340,Cash,DineIn,T6,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",8.0,170.0
TXN00142,2021-06-17,10:38,10:52,Thursday,Returning,680,MobilePay,DineIn,T9,S2,1,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",14.0,680.0
TXN00115,2021-06-17,12:24,12:33,Thursday,New,1110,MobilePay,DineIn,T4,S4,3,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Meal"", ""qty"": 1, ""unit_price"": 200}]",9.0,370.0
TXN00087,2021-06-17,13:02,13:13,Thursday,Returning,160,Cash,TakeOut,,S2,1,"[{""product"": ""ShaddockSparkling"", ""qty"": 1, ""unit_price"": 160}]",11.0,160.0
TXN00243,2021-06-17,14:06,14:18,Thursday,Returning,320,Credit,DineIn,T2,S2,1,"[{""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}]",12.0,320.0
TXN00105,2021-06-17,14:06,14:20,Thursday,New,410,MobilePay,DineIn,T9,S3,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",14.0,205.0
TXN00103,2021-06-17,17:45,17:53,Thursday,New,320,Credit,DineIn,T4,S4,1,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",8.0,320.0
TXN00114,2021-06-17,18:03,18:17,Thursday,Returning,1300,Credit,DineIn,T9,S1,4,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 3, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",14.0,325.0
TXN00124,2021-06-17,19:13,19:19,Thursday,New,910,MobilePay,DineIn,T10,S2,3,"[{""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",6.0,303.3333333333333
TXN00006,2021-06-17,19:52,20:00,Thursday,Returning,340,Credit,DineIn,T7,S3,1,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",8.0,340.0
TXN00249,2021-06-18,09:08,09:15,Friday,Returning,370,MobilePay,DineIn,T5,S3,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",7.0,370.0
TXN00208,2021-06-18,09:21,09:26,Friday,Returning,170,Cash,TakeOut,,S1,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",5.0,85.0
TXN00008,2021-06-18,09:40,09:50,Friday,Returning,660,MobilePay,DineIn,T6,S1,3,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",10.0,220.0
TXN00095,2021-06-18,11:08,11:20,Friday,Returning,160,Credit,DineIn,T7,S1,1,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",12.0,160.0
TXN00036,2021-06-18,16:43,16:53,Friday,New,740,Credit,DineIn,T1,S4,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",10.0,370.0
TXN00028,2021-06-18,17:04,17:12,Friday,Returning,750,MobilePay,DineIn,T4,S4,3,"[{""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",8.0,250.0
TXN00023,2021-06-18,17:36,17:47,Friday,Returning,540,Credit,DineIn,T1,S4,2,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",11.0,270.0
TXN00031,2021-06-18,20:56,21:11,Friday,Returning,170,Cash,TakeOut,,S1,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",15.0,85.0
TXN00032,2021-06-19,08:03,08:18,Saturday,New,640,Credit,DineIn,T9,S4,1,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}]",15.0,640.0
TXN00074,2021-06-19,08:58,09:08,Saturday,New,360,Credit,TakeOut,,S2,2,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",10.0,180.0
TXN00100,2021-06-19,09:03,09:11,Saturday,New,830,Credit,DineIn,T2,S2,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",8.0,415.0
TXN00209,2021-06-19,09:08,09:21,Saturday,New,520,Credit,DineIn,T4,S3,3,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",13.0,173.33333333333334
TXN00214,2021-06-19,11:03,11:10,Saturday,New,1610,Credit,DineIn,T3,S2,4,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 3, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 3, ""unit_price"": 170}]",7.0,402.5
TXN00101,2021-06-19,11:35,11:47,Saturday,New,320,MobilePay,TakeOut,,S2,2,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",12.0,160.0
TXN00175,2021-06-19,15:50,15:59,Saturday,New,450,Credit,DineIn,T9,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",9.0,225.0
TXN00166,2021-06-19,17:53,18:03,Saturday,Returning,1040,Cash,DineIn,T7,S4,3,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",10.0,346.6666666666667
TXN00185,2021-06-19,18:24,18:31,Saturday,Returning,690,Cash,DineIn,T6,S2,3,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",7.0,230.0
TXN00057,2021-06-19,18:40,18:47,Saturday,Returning,290,Cash,DineIn,T1,S1,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",7.0,145.0
TXN00010,2021-06-19,20:15,20:22,Saturday,Returning,1270,MobilePay,DineIn,T9,S3,4,"[{""product"": ""Sandwich"", ""qty"": 3, ""unit_price"": 250}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",7.0,317.5
TXN00189,2021-06-20,08:21,08:31,Sunday,New,560,MobilePay,DineIn,T1,S2,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",10.0,560.0
TXN00155,2021-06-20,09:23,09:28,Sunday,Returning,770,Cash,DineIn,T7,S4,1,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",5.0,770.0
TXN00075,2021-06-20,10:42,10:47,Sunday,New,460,Cash,DineIn,T6,S3,3,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",5.0,153.33333333333334
TXN00071,2021-06-20,13:49,14:01,Sunday,Returning,900,MobilePay,DineIn,T6,S2,4,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""IceDrip"", ""qty"": 1, ""unit_price"": 150}, {""product"": ""Tiramisu"", ""qty"": 3, ""unit_price"": 170}]",12.0,225.0
TXN00065,2021-06-20,14:27,14:41,Sunday,New,570,Cash,DineIn,T2,S1,3,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",14.0,190.0
TXN00045,2021-06-20,15:36,15:43,Sunday,Returning,1230,MobilePay,DineIn,T4,S4,4,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""CinnamonRoll"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""PourOver"", ""qty"": 3, ""unit_price"": 180}]",7.0,307.5
TXN00212,2021-06-20,17:09,17:21,Sunday,New,430,MobilePay,DineIn,T10,S2,2,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}]",12.0,215.0
TXN00073,2021-06-21,10:09,10:18,Monday,Returning,560,Credit,DineIn,T3,S3,3,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",9.0,186.66666666666666
TXN00143,2021-06-21,10:24,10:33,Monday,Returning,710,MobilePay,DineIn,T4,S3,3,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",9.0,236.66666666666666
TXN00233,2021-06-21,11:27,11:36,Monday,Returning,400,Cash,DineIn,T2,S3,2,"[{""product"": ""Meal"", ""qty"": 2, ""unit_price"": 200}]",9.0,200.0
TXN00216,2021-06-21,15:00,15:11,Monday,Returning,1040,MobilePay,DineIn,T9,S1,3,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",11.0,346.6666666666667
TXN00250,2021-06-21,15:11,15:24,Monday,Returning,940,Cash,DineIn,T1,S3,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",13.0,470.0
TXN00011,2021-06-21,18:26,18:31,Monday,New,740,MobilePay,DineIn,T4,S4,4,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",5.0,185.0
TXN00134,2021-06-22,08:30,08:37,Tuesday,New,320,Credit,DineIn,T3,S4,2,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",7.0,160.0
TXN00085,2021-06-22,08:32,08:43,Tuesday,Returning,770,MobilePay,DineIn,T8,S4,3,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",11.0,256.6666666666667
TXN00077,2021-06-22,08:45,08:53,Tuesday,Returning,1100,MobilePay,DineIn,T8,S4,3,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",8.0,366.6666666666667
